#        klen             E | projection   |group 1: A    |group
#column    1               2               3
     0.000000000    -1.019803903     1.000000000
     0.051851053    -1.030546976     0.000000000
     0.103702106    -1.061984112     0.000000000
     0.155553159    -1.111962060     0.000000000
     0.207404212    -1.177499780     0.000000000
     0.259255265    -1.255356552     0.000000000
     0.311106318    -1.342439300     0.000000000
     0.362957370    -1.436008589     0.000000000
     0.414808423    -1.533735533     0.000000000
     0.466659476    -1.633677897     0.000000000
     0.518510529    -1.734224615     0.000000000
     0.570361582    -1.834035450     0.000000000
     0.622212635    -1.931987235     0.000000000
     0.674063688    -2.027130065     0.000000000
     0.725914741    -2.118653153     0.000000000
     0.777765794    -2.205858864     0.000000000
     0.829616847    -2.288143209     0.000000000
     0.881467900    -2.364981270     0.000000000
     0.933318953    -2.435916315     0.000000000
     0.985170006    -2.500551666     0.000000000
     1.037021059    -2.558544594     0.000000000
     1.088872111    -2.609601705     0.000000000
     1.140723164    -2.653475423     0.000000000
     1.192574217    -2.689961278     0.000000000
     1.244425270    -2.718895776     0.000000000
     1.296276323    -2.740154695     0.000000000
     1.348127376    -2.753651671     0.000000000
     1.399978429    -2.759337002     0.000000000
     1.451829482    -2.757196579     0.000000000
     1.503680535    -2.747250912     0.000000000
     1.555531588    -2.729554192     0.000000000
     1.607382641    -2.704193376     0.000000000
     1.659233694    -2.671287261     0.000000000
     1.711084747    -2.630985543     0.000000000
     1.762935799    -2.583467830     0.000000000
     1.814786852    -2.528942629     0.000000000
     1.866637905    -2.467646282     0.000000000
     1.918488958    -2.399841863     0.000000000
     1.970340011    -2.325818037     0.000000000
     2.022191064    -2.245887888     0.000000000
     2.074042117    -2.160387738     0.000000000
     2.125893170    -2.069675969     0.000000000
     2.177744223    -1.974131881     0.000000000
     2.229595276    -1.874154639     0.000000000
     2.281446329    -1.770162366     0.000000000
     2.333297382    -1.662591505     0.000000000
     2.385148435    -1.551896595     0.000000000
     2.436999487    -1.438550755     0.000000000
     2.488850540    -1.323047316     0.000000000
     2.540701593    -1.205903414     0.000000000
     2.592552646    -1.087667003     0.000000000
     2.644403699    -0.968930111     0.000000000
     2.696254752    -0.850354063     0.000000000
     2.748105805    -0.732719120     0.000000000
     2.799956858    -0.617027641     0.000000000
     2.851807911    -0.504735001     0.000000000
     2.903658964    -0.398314455     0.000000000
     2.955510017    -0.302755777     0.000000000
     3.007361070    -0.229391153     0.000000000
     3.059212123    -0.200000003     0.000000000
     3.059212123    -0.200000003     0.000000000
     3.087973779    -0.209430545     0.000000000
     3.116735436    -0.236073328     0.000000000
     3.145497092    -0.275729575     0.000000000
     3.174258749    -0.324243705     0.000000000
     3.203020405    -0.378681609     0.000000000
     3.231782062    -0.437187249     0.000000000
     3.260543719    -0.498598113     0.000000000
     3.289305375    -0.562161906     0.000000000
     3.318067032    -0.627367169     0.000000000
     3.346828688    -0.693846722     0.000000000
     3.375590345    -0.761322386     0.000000000
     3.404352001    -0.829572624     0.000000000
     3.433113658    -0.898413048     0.000000000
     3.461875315    -0.967684348     0.000000000
     3.490636971    -1.037244601     0.000000000
     3.519398628    -1.106964266     0.000000000
     3.548160284    -1.176722842     0.000000000
     3.576921941    -1.246406610     0.000000000
     3.605683597    -1.315907077     0.000000000
     3.634445254    -1.385119896     0.000000000
     3.663206911    -1.453944111     0.000000000
     3.691968567    -1.522281627     0.000000000
     3.720730224    -1.590036839     0.000000000
     3.749491880    -1.657116384     0.000000000
     3.778253537    -1.723428964     0.000000000
     3.807015193    -1.788885240     0.000000000
     3.835776850    -1.853397768     0.000000000
     3.864538507    -1.916880970     0.000000000
     3.893300163    -1.979251131     0.000000000
     3.922061820    -2.040426411     0.000000000
     3.950823476    -2.100326880     0.000000000
     3.979585133    -2.158874555     0.000000000
     4.008346789    -2.215993451     0.000000000
     4.037108446    -2.271609633     0.000000000
     4.065870103    -2.325651282     0.000000000
     4.094631759    -2.378048748     0.000000000
     4.123393416    -2.428734621     0.000000000
     4.152155072    -2.477643793     0.000000000
     4.180916729    -2.524713520     0.000000000
     4.209678385    -2.569883493     0.000000000
     4.238440042    -2.613095896     0.000000000
     4.267201699    -2.654295467     0.000000000
     4.295963355    -2.693429566     0.000000000
     4.324725012    -2.730448225     0.000000000
     4.353486668    -2.765304208     0.000000000
     4.382248325    -2.797953065     0.000000000
     4.411009981    -2.828353180     0.000000000
     4.439771638    -2.856465823     0.000000000
     4.468533295    -2.882255189     0.000000000
     4.497294951    -2.905688446     0.000000000
     4.526056608    -2.926735770     0.000000000
     4.554818264    -2.945370382     0.000000000
     4.583579921    -2.961568575     0.000000000
     4.612341577    -2.975309749     0.000000000
     4.641103234    -2.986576430     0.000000000
     4.669864891    -2.995354292     0.000000000
     4.698626547    -3.001632176     0.000000000
     4.727388204    -3.005402101     0.000000000
     4.756149860    -3.006659276     0.000000000
     4.756149860    -3.006659276     0.000000000
     4.784911517    -3.005402101     0.000000000
     4.813673173    -3.001632176     0.000000000
     4.842434830    -2.995354292     0.000000000
     4.871196487    -2.986576430     0.000000000
     4.899958143    -2.975309749     0.000000000
     4.928719800    -2.961568575     0.000000000
     4.957481456    -2.945370382     0.000000000
     4.986243113    -2.926735770     0.000000000
     5.015004769    -2.905688446     0.000000000
     5.043766426    -2.882255189     0.000000000
     5.072528083    -2.856465823     0.000000000
     5.101289739    -2.828353180     0.000000000
     5.130051396    -2.797953065     0.000000000
     5.158813052    -2.765304208     0.000000000
     5.187574709    -2.730448225     0.000000000
     5.216336365    -2.693429566     0.000000000
     5.245098022    -2.654295467     0.000000000
     5.273859679    -2.613095896     0.000000000
     5.302621335    -2.569883493     0.000000000
     5.331382992    -2.524713520     0.000000000
     5.360144648    -2.477643793     0.000000000
     5.388906305    -2.428734621     0.000000000
     5.417667961    -2.378048748     0.000000000
     5.446429618    -2.325651282     0.000000000
     5.475191275    -2.271609633     0.000000000
     5.503952931    -2.215993451     0.000000000
     5.532714588    -2.158874555     0.000000000
     5.561476244    -2.100326880     0.000000000
     5.590237901    -2.040426411     0.000000000
     5.618999557    -1.979251131     0.000000000
     5.647761214    -1.916880970     0.000000000
     5.676522871    -1.853397768     0.000000000
     5.705284527    -1.788885240     0.000000000
     5.734046184    -1.723428964     0.000000000
     5.762807840    -1.657116384     0.000000000
     5.791569497    -1.590036839     0.000000000
     5.820331153    -1.522281627     0.000000000
     5.849092810    -1.453944111     0.000000000
     5.877854467    -1.385119896     0.000000000
     5.906616123    -1.315907077     0.000000000
     5.935377780    -1.246406610     0.000000000
     5.964139436    -1.176722842     0.000000000
     5.992901093    -1.106964266     0.000000000
     6.021662749    -1.037244601     0.000000000
     6.050424406    -0.967684348     0.000000000
     6.079186063    -0.898413048     0.000000000
     6.107947719    -0.829572624     0.000000000
     6.136709376    -0.761322386     0.000000000
     6.165471032    -0.693846722     0.000000000
     6.194232689    -0.627367169     0.000000000
     6.222994345    -0.562161906     0.000000000
     6.251756002    -0.498598113     0.000000000
     6.280517659    -0.437187249     0.000000000
     6.309279315    -0.378681609     0.000000000
     6.338040972    -0.324243705     0.000000000
     6.366802628    -0.275729575     0.000000000
     6.395564285    -0.236073328     0.000000000
     6.424325941    -0.209430545     0.000000000
     6.453087598    -0.200000003     0.000000000
  
     0.000000000     1.019803903     1.000000000
     0.051851053     1.030546976     0.000000000
     0.103702106     1.061984112     0.000000000
     0.155553159     1.111962060     0.000000000
     0.207404212     1.177499780     0.000000000
     0.259255265     1.255356552     0.000000000
     0.311106318     1.342439300     0.000000000
     0.362957370     1.436008589     0.000000000
     0.414808423     1.533735533     0.000000000
     0.466659476     1.633677897     0.000000000
     0.518510529     1.734224615     0.000000000
     0.570361582     1.834035450     0.000000000
     0.622212635     1.931987235     0.000000000
     0.674063688     2.027130065     0.000000000
     0.725914741     2.118653153     0.000000000
     0.777765794     2.205858864     0.000000000
     0.829616847     2.288143209     0.000000000
     0.881467900     2.364981270     0.000000000
     0.933318953     2.435916315     0.000000000
     0.985170006     2.500551666     0.000000000
     1.037021059     2.558544594     0.000000000
     1.088872111     2.609601705     0.000000000
     1.140723164     2.653475423     0.000000000
     1.192574217     2.689961278     0.000000000
     1.244425270     2.718895776     0.000000000
     1.296276323     2.740154695     0.000000000
     1.348127376     2.753651671     0.000000000
     1.399978429     2.759337002     0.000000000
     1.451829482     2.757196579     0.000000000
     1.503680535     2.747250912     0.000000000
     1.555531588     2.729554192     0.000000000
     1.607382641     2.704193376     0.000000000
     1.659233694     2.671287261     0.000000000
     1.711084747     2.630985543     0.000000000
     1.762935799     2.583467830     0.000000000
     1.814786852     2.528942629     0.000000000
     1.866637905     2.467646282     0.000000000
     1.918488958     2.399841863     0.000000000
     1.970340011     2.325818037     0.000000000
     2.022191064     2.245887888     0.000000000
     2.074042117     2.160387738     0.000000000
     2.125893170     2.069675969     0.000000000
     2.177744223     1.974131881     0.000000000
     2.229595276     1.874154639     0.000000000
     2.281446329     1.770162366     0.000000000
     2.333297382     1.662591505     0.000000000
     2.385148435     1.551896595     0.000000000
     2.436999487     1.438550755     0.000000000
     2.488850540     1.323047316     0.000000000
     2.540701593     1.205903414     0.000000000
     2.592552646     1.087667003     0.000000000
     2.644403699     0.968930111     0.000000000
     2.696254752     0.850354063     0.000000000
     2.748105805     0.732719120     0.000000000
     2.799956858     0.617027641     0.000000000
     2.851807911     0.504735001     0.000000000
     2.903658964     0.398314455     0.000000000
     2.955510017     0.302755777     0.000000000
     3.007361070     0.229391153     0.000000000
     3.059212123     0.200000003     0.000000000
     3.059212123     0.200000003     0.000000000
     3.087973779     0.209430545     0.000000000
     3.116735436     0.236073328     0.000000000
     3.145497092     0.275729575     0.000000000
     3.174258749     0.324243705     0.000000000
     3.203020405     0.378681609     0.000000000
     3.231782062     0.437187249     0.000000000
     3.260543719     0.498598113     0.000000000
     3.289305375     0.562161906     0.000000000
     3.318067032     0.627367169     0.000000000
     3.346828688     0.693846722     0.000000000
     3.375590345     0.761322386     0.000000000
     3.404352001     0.829572624     0.000000000
     3.433113658     0.898413048     0.000000000
     3.461875315     0.967684348     0.000000000
     3.490636971     1.037244601     0.000000000
     3.519398628     1.106964266     0.000000000
     3.548160284     1.176722842     0.000000000
     3.576921941     1.246406610     0.000000000
     3.605683597     1.315907077     0.000000000
     3.634445254     1.385119896     0.000000000
     3.663206911     1.453944111     0.000000000
     3.691968567     1.522281627     0.000000000
     3.720730224     1.590036839     0.000000000
     3.749491880     1.657116384     0.000000000
     3.778253537     1.723428964     0.000000000
     3.807015193     1.788885240     0.000000000
     3.835776850     1.853397768     0.000000000
     3.864538507     1.916880970     0.000000000
     3.893300163     1.979251131     0.000000000
     3.922061820     2.040426411     0.000000000
     3.950823476     2.100326880     0.000000000
     3.979585133     2.158874555     0.000000000
     4.008346789     2.215993451     0.000000000
     4.037108446     2.271609633     0.000000000
     4.065870103     2.325651282     0.000000000
     4.094631759     2.378048748     0.000000000
     4.123393416     2.428734621     0.000000000
     4.152155072     2.477643793     0.000000000
     4.180916729     2.524713520     0.000000000
     4.209678385     2.569883493     0.000000000
     4.238440042     2.613095896     0.000000000
     4.267201699     2.654295467     0.000000000
